huc_6,pca,huc_pca_ratio,pca_huc_ratio
102400,54,0.270370622399747,0.223957482073442
102400,41,0.198165069891625,0.384675416588211
102400,70,0.11120286635858,0.055898740937598
102400,45,0.304835373036423,0.190995864052056
030701,94,0.999999999978318,0.244204018286853
040202,103,0.669149864688601,0.0322695176217113
040202,74,0.330850135067206,0.05748823965794
180901,12,0.0426810584458758,0.00182238346669736
180901,10,0.956911795990412,0.0644177615385312
180901,9,0.000407145563798346,2.42046508045193e-05
040900,103,0.999999999615055,0.086489834526007
080801,58,0.999999999713907,0.13178830036474
170602,15,0.989476224978201,0.254885806382676
170602,14,0.0104422887514243,0.018957042489418
170602,17,8.148627035427e-05,3.06483055583851e-05
171001,2,0.945631997882854,0.223060799489432
171001,1,0.0543680016856464,0.0192676627592842
180702,10,0.999999999938058,0.0416779162779837
080402,85,0.721662718400441,0.198188174068437
080402,58,0.0386845235354385,0.0103574702628601
080402,86,0.239652758064122,0.371900814766273
140401,33,0.0469606558425444,0.0166995649823099
140401,26,0.0795669742344049,0.101454861422996
140401,21,0.873472369923051,0.298687951001345
130403,64,0.10513640315491,0.0159397241653479
130403,61,0.894863596844016,0.07585447913151
030602,94,0.999999999743247,0.0960883108248378
130800,64,0.0279543284942317,0.00494382770265577
130800,65,0.753187553390945,0.0927634072698661
130800,61,0.218858117852296,0.0216408156369818
160600,12,0.925229581178497,0.430911158958897
160600,10,0.0242033017470569,0.0177722323320877
160600,13,0.0505671170744462,0.298281156024989
040601,103,0.977174374051524,0.253928080059345
040601,74,0.0228256258082781,0.0213717442387489
080602,88,0.0749469468736965,0.0377511292454192
070802,70,0.502345179694645,0.234400357056535
140100,34,0.0108554082257773,0.00188936034758675
070801,68,0.00125684135502797,0.00154044930709136
170300,1,0.313725526065527,0.115257214068526
140700,28,0.132908741934147,0.0229674404405862
100500,19,0.232670563656003,0.351679105542402
080203,85,0.990592145153991,0.138954216399956
040400,104,0.0815480019682618,0.0575456614897301
040400,105,0.257917276562358,0.0264297228154762
100301,17,0.145830260359964,0.0416788603146692
170300,2,0.686274473934657,0.167815293479079
080401,56,0.33268384188545,0.125507579371104
100500,18,0.767329436238047,0.223078336984978
060102,117,1.79886992895909e-06,2.13817129054156e-06
060102,97,0.214116493977536,0.0910130651797691
070802,69,0.230758373725476,0.388997920386786
070802,68,0.0753672365275887,0.113190011950414
070802,43,0.00606652754938751,0.00160774521300205
030601,95,0.216707048605098,0.294270133606537
030601,94,0.529861533526309,0.0979065895353644
030601,97,0.0157798092673315,0.00868573125640871
030601,96,0.237651608556547,0.112588085488764
040802,103,0.999999999999258,0.143928545708561
140600,33,0.00525437010071632,0.00160792975853561
140600,25,0.507978279510739,0.103231969241807
140600,26,0.486767350388386,0.534117574351105
070801,69,0.12771664358656,0.17570282375638
070801,81,0.203994050479005,0.0792537424889994
080802,66,1.0160009702739e-06,6.05512094954379e-07
150200,31,0.196406140881975,0.0530469098858365
150200,29,0.227736553499683,0.549261399486428
040400,76,0.0712524512796603,0.0142698199404271
040400,79,0.539531696869751,0.282624520704471
040400,80,0.049750572928043,0.00780629905027984
070801,45,0.000293579394542914,0.000139346348336976
020600,121,3.46264141867175e-05,6.84560824543474e-05
031001,101,0.999999999425705,0.0800672161842815
170501,12,0.112151053373274,0.0359826167443517
170501,16,0.00209695292060063,0.00320241761676998
170501,15,0.56460800946276,0.341654295131288
170501,7,0.30930494728262,0.321769310447084
170501,5,0.0118390369607718,0.00837810301182958
110500,53,0.0062943794349443,0.000718347122505934
110500,50,0.965550145975972,0.129761226348452
110500,51,0.0281554745890804,0.0168242159437323
101702,38,0.679953116482272,0.0884932692516569
071000,71,0.00424891022698085,0.0106647218466032
071000,44,0.0539139413646981,0.101766942756236
020600,125,0.0405817015463282,0.0885248927134486
140700,25,0.867091258065853,0.164821113723409
070300,43,0.455697901832597,0.0738214757177908
080802,58,0.999998983916804,0.200809140137809
071000,68,0.0524353722339441,0.0901405979792748
020600,123,0.94249976421113,0.527477273757622
031401,91,0.730717515622164,0.523035127550209
070300,46,0.544302098167403,0.209572809890513
070200,37,0.000146905517027002,6.68297220870146e-05
101702,44,0.165140801539019,0.19071291045609
101702,45,0.154906081978687,0.0630939448280758
080701,58,0.999670282691684,0.00582790211081499
080701,87,0.000329717308367145,2.19005874019487e-06
020301,127,0.320888630516078,0.0240936486455235
020301,126,0.672865067238443,0.317535513667465
020301,132,0.00624630163355799,0.00447008259966621
100800,18,0.156025270896854,0.069313959968445
100800,24,0.0227953085928876,0.0165243086069375
100800,20,0.008739545152978,0.0082216523220653
100800,22,0.016070034777613,0.0548804835999893
100800,21,0.796369840579641,0.368449789267565
030300,97,0.130729728919182,0.0604778308357664
030300,98,0.869270271030856,0.268168053581466
030902,102,0.527220861775925,0.782405534749578
030902,101,0.472779137330061,0.141859259634688
111003,50,0.850467412172157,0.101670769400857
111003,51,0.149532587827845,0.0794833488082333
020403,99,0.00233602832928686,0.000243681523775943
170800,5,0.210589400641032,0.026399551440803
150302,28,0.537817101251278,0.0366778525457076
150302,27,0.462182898748722,0.184343222739673
111002,48,0.463835303911767,0.0493931138056374
111002,50,0.286122602939044,0.0202201237082629
111002,49,0.250042093149192,0.162243105112573
041300,119,0.0272146989271435,0.0222021689679951
041300,127,0.972785301042675,0.0723333044714971
040500,103,0.663918743282126,0.198367600161257
040500,104,0.204505467560042,0.939882130403396
040500,105,0.131575789152226,0.0878127068745826
051201,81,0.0841093069581952,0.0657780429146158
071000,70,0.489028594060435,0.261192587775006
071000,45,0.400373182113933,0.266541067053674
102200,40,0.846169924590693,0.116679146360096
102200,41,0.153830075409314,0.153664181377323
030201,98,0.999999999200726,0.160499410288268
110100,85,0.274007252923292,0.157562380426171
110100,73,0.0423741551543161,0.181504285235366
110100,56,0.251200454903515,0.392112508951212
110100,55,0.193210386693373,0.301712892515761
110100,84,0.239207750325506,0.425581120675055
180300,10,0.632544664169042,0.159748563616012
180300,9,0.367455335830889,0.0819531623903554
100301,18,0.83760897375396,0.172910620136266
100301,20,0.0165607658866259,0.00723944504254209
051201,80,0.00044935997864425,0.000736859750713842
101201,32,0.341689970277892,0.633697915342764
101201,24,0.240270451593008,0.129272670744538
101201,38,0.22965850176827,0.0574065170897923
101201,23,0.160501759159779,0.270689616349829
101201,39,0.0278793172010676,0.0241965199663215
120701,64,0.481176625865143,0.135946381599603
120701,67,0.0872816869341904,0.153198516712198
120701,63,0.431541687200598,0.0624819970381816
090100,37,0.725451500174563,0.169319748868268
090100,36,0.274548499709747,0.071935718635292
050500,118,0.250461667930911,0.254860366778009
050500,92,9.59417777543491e-06,2.7884629001402e-06
050500,99,2.23523728105669e-05,1.07466797535954e-05
050500,117,0.291883723152836,0.506215962229281
050500,97,0.0615480670227938,0.0381725578233808
050500,116,0.396074595342658,0.282595845415661
030901,102,0.012610795395916,0.00624700588560199
030901,101,0.987389204604101,0.0988958045564253
020600,122,0.0168839044926188,0.00218990486586867
180200,6,0.000646734170455591,0.00026290547251651
180200,7,0.0936795724134995,0.0227655387037514
160402,12,0.913424950422429,0.104430000399788
160402,8,0.0173049245641572,0.0132754847987425
140100,33,0.986682048661777,0.204068122156449
140100,25,0.00246017490836692,0.000337898747554054
070900,76,0.115282522895842,0.126969299766553
070900,81,0.0895724372327543,0.0368624763750672
103001,55,0.00940419584417177,0.00575403210113362
103001,54,0.54678820317404,0.291498274260992
101202,23,0.53712448918552,0.385802399125941
103001,53,0.0181094290455565,0.00256953144140711
110902,48,0.00621765967991649,0.00122174409133247
110902,50,0.984918349179753,0.128434755971909
110902,51,0.00886399114033644,0.00513941306265242
110701,53,0.531695007237171,0.070840133014039
110701,51,0.46830499276283,0.326690208766265
080500,85,0.253680113376247,0.0345792651435879
080500,58,0.0469049365640071,0.00623334071146464
080500,86,0.699414950059744,0.538722952868384
040700,103,0.999999999660672,0.161003067549235
120602,63,1,0.133918783146009
080202,85,0.48922085330984,0.11488469713322
080202,73,0.0755212070158174,0.132105683105283
080202,84,0.325648385450603,0.236604382501432
080202,72,0.10960955422374,0.0648215648964963
180201,9,0.990726551546035,0.270917125082803
180201,8,0.00927344845394606,0.0122210257625492
101202,32,0.269918765578431,0.213197102032463
101202,35,0.011549927155791,0.00347172941607997
101202,38,0.181406818080265,0.0193121420691094
080602,86,0.00112367856810094,0.0010434474564899
080602,87,0.923929374558197,0.16865435403554
031403,90,0.904175901123313,0.129362682344149
031403,91,0.0958240988717395,0.052840069310675
120402,64,4.71795941604786e-07,5.6057286592981e-08
101500,24,0.0384252010598386,0.0174328140408172
101500,38,0.122003774168366,0.0257156158342827
101500,39,0.312420027556435,0.228641275396836
020802,118,0.191128216213392,0.160544828565619
020802,99,0.792256801546015,0.314432283747634
020802,100,0.00920918767260002,0.0495502311297583
020802,116,0.00740579433026409,0.00436185185560538
071100,81,0.188311136555961,0.0715617307758133
071100,71,0.471725125155569,0.825723050959931
071100,72,0.298613490197516,0.195076155837875
071100,70,0.041350248090952,0.0154020360925995
080601,58,0.135593656813924,0.00235487860263234
080601,86,0.167218724576788,0.0168322554029112
080601,87,0.697187618609254,0.0137954975065993
170702,7,0.00355805995018091,0.000892643709479345
170702,5,0.99644194004989,0.170054626698069
080401,85,0.667316158114549,0.0927406393056433
120402,58,0.0517847205998822,0.00432048573275431
120402,67,0.487483156785703,0.359836973186079
120402,66,0.460731650058628,0.114083744463355
100901,18,0.124075023572986,0.0130217775781927
100901,35,0.20697457548611,0.0464961570374562
100901,20,0.370264371608307,0.0822891055984598
100901,22,0.298632583155462,0.240934196271933
100901,21,5.34461770489592e-05,5.84171405222422e-06
110400,34,0.252019265479673,0.0535989491218834
110400,53,0.305910317482976,0.0595933581663141
110400,50,0.0190468925758272,0.00436934700785481
110400,31,0.0825794665007959,0.00990972828818001
110400,52,0.244415175761246,0.142870280429602
110400,49,0.0960288821994838,0.202262681731571
020801,123,0.175027340809129,0.183610765373803
020801,99,0.640358110687354,0.206836882692968
020801,125,0.065002378434759,0.265787252608569
020801,124,0.0403019599674761,0.566151433268922
020801,100,0.079310208891473,0.347294071960949
120904,64,0.174527814799135,0.011260721017861
120904,65,0.508366579002411,0.0228421949958582
120904,67,0.31710560592523,0.127108257866784
080902,58,0.999999998781743,0.0613204013122614
031401,90,0.269282483498194,0.0500100044829444
140100,26,2.36820426126718e-06,1.75624909665256e-06
080901,58,0.999999980139229,0.00695877285425332
150301,10,0.324871921771199,0.0588720875269849
150301,28,0.383212940968353,0.0572831038836345
150301,13,0.0760910399726385,0.110769713993123
150301,27,0.215824097265199,0.188681934189432
111202,48,0.644229513119299,0.0368251232545915
111202,50,0.355770486880707,0.0134959216141366
020402,122,0.498444135866596,0.0886583967111325
080203,84,0.00940785484600507,0.0040830442815675
101402,32,0.0408754444124334,0.0444007515801128
101402,40,0.00292620063591151,0.000573405018718574
101402,38,0.792908306686711,0.116085887393529
101402,39,0.163290048264942,0.0830057694029536
031700,90,0.0749399366499578,0.028323157115806
031700,88,0.0136133035014289,0.0120381414079631
031700,87,0.909147381269399,0.291348634370741
031700,89,0.0022993784616134,0.00117232626844889
020402,123,0.00135939258817051,0.0010433221338467
031300,91,0.0860890593676937,0.225275169338982
171200,12,0.0405690453451771,0.00690063462283587
171200,8,0.00249014546183474,0.00284215154975005
171200,6,0.00998362273208737,0.00921067715315654
171200,7,0.916594072687184,0.505521529479505
171200,5,0.0303631137737163,0.0113914887333931
170502,15,0.160269477812237,0.0121247359095199
170502,7,0.759830043111611,0.0988224986306564
170502,5,0.0799004790758543,0.00706903803928874
103001,72,0.42569817193623,0.24154238703816
050301,122,0.165841674145301,0.0326086987750282
050301,115,0.296206777643781,0.332931880744225
050301,111,0.277516775874453,0.22698426944618
050301,112,0.157064179294199,0.0380443494826886
050301,116,0.103370593042251,0.0400735556194128
103002,72,1,0.10306982938054
040302,76,0.798264032331934,0.52874244572367
040302,75,0.201735967657485,0.106808963188315
020700,118,8.14101287269579e-06,9.69948091654382e-06
020700,120,0.0631429674889195,0.748000528531495
020700,122,0.04727887417928,0.0200329014131035
020700,123,0.124889335498323,0.22833486135116
020700,99,0.315775656893013,0.177761758675447
020700,121,0.125726588690478,0.811999983066815
020700,100,0.0790326484438406,0.603155696909192
020700,116,0.244145787614363,0.203960955216242
070400,76,0.0115402315209255,0.0125287851341858
101500,40,0.527150997215346,0.148716661453499
171003,9,0.00600731855509147,0.00103923589051742
111301,48,0.109888497607277,0.0181654658825866
111301,50,0.153785921457865,0.0168709648467116
111301,60,0.694236664689891,0.18744765119744
111301,63,0.0420889162449648,0.00443016451416189
100402,18,0.0966126851055484,0.0177820437451277
100402,19,0.0840138994829635,0.0803948537746607
100402,20,0.819373415411607,0.319355133772351
070400,69,0.000416639532770605,0.000598492544891738
171003,5,0.00932736670738284,0.00255615938970474
170401,16,0.217297471401658,0.0577268791270498
170401,21,0.782702528598325,0.0904903675776375
080903,58,0.999999998883125,0.112435668495198
050901,110,0.15709520869726,0.131406281497012
050901,109,0.161718411355923,0.0284258589019117
050901,117,0.182624465042675,0.0939515256896831
050901,112,0.498561914904414,0.0659293737689264
170102,18,0.0277604450154813,0.0134293847368141
170102,15,0.000111538003247844,5.11633125232937e-05
170102,3,0.052851730629767,0.0626502860194682
170102,14,0.0864312463656963,0.279409495895956
170102,17,0.832845039965504,0.557804139355199
160401,12,1,0.165165310948746
171003,8,0.00712904401704811,0.00594358546696078
171003,6,0.977536270610664,0.658765702834737
120902,61,0.0643747841171421,0.010618346214917
120902,63,0.0662825557991254,0.0100210367716081
140500,24,0.114707045545181,0.0481749669951949
140500,33,0.728030466448368,0.202940649063004
140500,25,0.000620032889526273,0.000114777529940868
140500,26,0.0938091244120677,0.0937634519828494
140500,21,0.0628333307048566,0.0168425211001449
041401,127,0.999999999658104,0.0350991442800982
121003,64,0.253663978364334,0.0380089541904576
121003,65,0.746336021635668,0.077879081196358
130402,61,0.99999999980658,0.247911644908558
111102,85,0.542969399624172,0.117201387051198
111102,56,0.457030600375831,0.267795007932585
111001,53,0.000245361314854131,3.17556331142606e-05
111001,48,0.448370614387008,0.102970177410424
111001,31,0.0941586729507115,0.00750690559041001
111001,52,0.00346720506327338,0.00134649333656659
111001,49,0.453758146284142,0.634964248953015
150803,28,0.896753101732372,0.0202946141251343
150803,31,0.103246898118474,0.00183776124305645
120100,57,0.163795397090637,0.278217495137841
120100,58,0.243426267083837,0.0601256569497673
120100,66,0.274724935259628,0.201388773549926
120100,63,0.318053400565911,0.0573334912896708
100700,18,0.588522694534019,0.165097355337224
100700,20,0.177982342419965,0.105730024026404
100700,21,0.233494963046016,0.068216928352684
051401,107,0.317540623756033,0.120607611442629
010200,134,0.999999999969835,0.264668101814982
051202,106,0.0659998865543855,1
051202,105,0.186782709221891,0.117709831848187
051202,107,0.747217404223731,0.570024962317294
040203,43,0.999999710752289,5.0012092373021e-05
150801,28,0.0980003048860938,0.00362665525248339
150801,30,0.901999694655765,0.255628612751361
031002,101,0.99999999885955,0.141018571720545
111201,47,0.0865875297911356,0.03148329652282
111201,48,0.691649852017338,0.15482807772797
120901,60,0.00609065243646947,0.00435401661254155
020302,133,1.87393718740578e-05,2.26316438728606e-05
050600,109,2.06731807223084e-07,6.51309244117944e-08
050600,112,0.850052094772332,0.20147965764239
050600,113,0.149947698495861,0.286772880079626
010400,134,0.795082500614911,0.08634928135446
010400,130,0.204917499350766,0.0779971139721288
160101,16,0.0773143268094393,0.0101581108710644
160101,25,9.76639207763277e-05,3.85651001076121e-06
160101,26,0.393583023058226,0.0839156616592083
160101,21,0.529004986212125,0.0302478802221368
040102,46,0.0196957851940015,0.00366060997194466
040102,43,0.98030421474167,0.0766569957645481
111302,50,0.434988484558126,0.0917065181158941
111302,60,0.265143102598273,0.137578919320732
111302,63,0.299868412843578,0.0606571408100892
170402,12,0.0511780447021496,0.0150600308222902
170402,18,1.97925139873818e-05,1.15847722168047e-05
170402,16,0.556495181002587,0.779477312857774
170402,15,0.35823491852483,0.198820220622012
170402,25,0.0127627134394423,0.00537269797420836
170402,21,0.0212882134229919,0.0129766770387474
170402,17,2.11363940466255e-05,1.71279454950121e-05
030203,98,0.999999995980019,0.0394093880944912
